% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity
18984.791076403053,3.208115533633573E-10,3.7644624406917707E-10,3.79801528159987E-10,3.8309434513853883E-10,3.8622880501624854E-10,3.8898409742736474E-10,3.912783142288809E-10,3.9332169278979816E-10,3.9511901805091867E-10,3.9670391559879253E-10,3.9810585222932935E-10,3.9938768519785915E-10,4.0055141509858315E-10,4.015262681273496E-10,4.024069536187023E-10,4.032029892987551E-10,4.0393198665096195E-10,4.0458960918144245E-10,4.0519134787664933E-10,4.0574935469230555E-10,4.0626209795490543E-10,4.067375041381511E-10,4.0718458788477066E-10,4.0759620264449993E-10,4.0796692700749987E-10,4.0831627490808653E-10,4.0865317994418126E-10,4.0897473893503676E-10,4.0925497093196534E-10,4.095239876091015E-10,4.0979794856925345E-10,4.1009258156012E-10,4.103469883506229E-10,4.105670826998063E-10,4.1083136282287334E-10,4.110740961884575E-10,4.1130067992212415E-10,4.1149821586564026E-10,4.117125235912007E-10,4.1192685781197784E-10,4.121998969682731E-10,4.1246960862817823E-10
19063.240626305545,3.2081155336335714E-10,3.7644921650030845E-10,3.7980117219300104E-10,3.830789128526018E-10,3.861603469654844E-10,3.889032137158582E-10,3.9116934960271255E-10,3.9317371254049033E-10,3.949267316359317E-10,3.96465983962874E-10,3.9782169125199654E-10,3.9906910056133316E-10,4.001816904477126E-10,4.0110737172098865E-10,4.019431703286863E-10,4.0269685114327827E-10,4.0338482811868096E-10,4.0400308477461287E-10,4.045671945573874E-10,4.0508820924536197E-10,4.055652570167219E-10,4.060060265205907E-10,4.064211048679001E-10,4.067989473429549E-10,4.0713739872218214E-10,4.0745559271329066E-10,4.0776173009817E-10,4.080519838198352E-10,4.0830370099352153E-10,4.085431752179849E-10,4.087895207161772E-10,4.0905766857327805E-10,4.092860042310315E-10,4.094796755874803E-10,4.0971828350133636E-10,4.0993665019801324E-10,4.1013854116988935E-10,4.1031215329366116E-10,4.105025953511809E-10,4.106971872245107E-10,4.109500684881277E-10,4.1119860355316896E-10
19141.690176208034,3.2081155336335693E-10,3.7645223902163184E-10,3.798005605648713E-10,3.830615013411967E-10,3.860906581546351E-10,3.88817285270565E-10,3.9105496498971204E-10,3.930195602545283E-10,3.947275912046555E-10,3.9622056381926723E-10,3.9752945749610143E-10,3.9874269680624096E-10,3.998019496846177E-10,4.006781936089227E-10,4.0146889501414024E-10,4.021800923215658E-10,4.028268711503716E-10,4.0340553102822526E-10,4.039317823352469E-10,4.0441558016175583E-10,4.048567462156819E-10,4.052626957634468E-10,4.0564557358732924E-10,4.0598941507905245E-10,4.0629541391318133E-10,4.0658241463863515E-10,4.0685770450395043E-10,4.071165741589692E-10,4.0733946761322254E-10,4.07549341103959E-10,4.0776795164798206E-10,4.0800951280760507E-10,4.08211573286386E-10,4.0837881685599026E-10,4.085916165789303E-10,4.087855278393673E-10,4.089627214630615E-10,4.091123902966069E-10,4.092788487643795E-10,4.094543210062114E-10,4.096867441580961E-10,4.099137398109374E-10
19220.139726110527,3.2081155336335693E-10,3.764554900164486E-10,3.797999103008744E-10,3.8304252847583556E-10,3.860202403233948E-10,3.8872690966214914E-10,3.9093543376765725E-10,3.928593642778936E-10,3.945216712988629E-10,3.9596769943501953E-10,3.972291828009845E-10,3.9840794464899673E-10,3.9941206164894375E-10,4.002387320918819E-10,4.0098415344759933E-10,4.0165273843036493E-10,4.022581349642731E-10,4.027969569925755E-10,4.032851241578157E-10,4.037314952019727E-10,4.041366015424447E-10,4.0450754151250935E-10,4.048579906859974E-10,4.051676067872681E-10,4.054409883269348E-10,4.056967521059543E-10,4.0594111010635576E-10,4.0616852409643164E-10,4.063623110714748E-10,4.065425262904219E-10,4.067332631268874E-10,4.0694814350780824E-10,4.0712373446369086E-10,4.0726452774056377E-10,4.074513975857747E-10,4.0762074706294713E-10,4.077732504534356E-10,4.0789897962272547E-10,4.0804137928277456E-10,4.081981270600511E-10,4.084098199626346E-10,4.086150094105945E-10
19298.589276013015,3.208115533633573E-10,3.764589509697941E-10,3.797992279585696E-10,3.830220730909767E-10,3.8594960696157956E-10,3.886323743156952E-10,3.9081077792712445E-10,3.926930239206128E-10,3.9430882781320553E-10,3.9570722469417015E-10,3.9692069372272504E-10,3.9806432030475255E-10,3.990116886735032E-10,3.9978876925262187E-10,4.0048876362670695E-10,4.011146146860633E-10,4.016784547778191E-10,4.021771979171642E-10,4.0262706181971946E-10,4.0303580032494823E-10,4.0340467210251826E-10,4.0374041199648903E-10,4.040581799371177E-10,4.043333576037922E-10,4.045739673096461E-10,4.047984487047907E-10,4.050117982863153E-10,4.0520771212654753E-10,4.0537210902365955E-10,4.055226153583493E-10,4.056853262905823E-10,4.0587343278905925E-10,4.0602235477865175E-10,4.061366598783221E-10,4.062974933928636E-10,4.0644216157130356E-10,4.0657000227887186E-10,4.0667181550671556E-10,4.067901091883295E-10,4.0692838441542743E-10,4.0711909468468913E-10,4.073022734798405E-10
19377.038825915508,3.2081155336335714E-10,3.76462604047634E-10,3.797985204318795E-10,3.830002250816063E-10,3.858792649048314E-10,3.885339708184394E-10,3.9068102030618895E-10,3.925204384558537E-10,3.9408891762746607E-10,3.9543897356661813E-10,3.966038173729212E-10,3.9771128906755215E-10,3.98600493259689E-10,3.993280837193834E-10,3.9998254465206856E-10,4.005655445608303E-10,4.0108766469940034E-10,4.0154609097297955E-10,4.0195743741203806E-10,4.023283429693064E-10,4.026608072110956E-10,4.029611543120863E-10,4.0324596442313147E-10,4.034865032161117E-10,4.0369419599143526E-10,4.038873484717838E-10,4.040696168125823E-10,4.0423401548282383E-10,4.0436873933435157E-10,4.0448949069047135E-10,4.046240100058806E-10,4.047852521898527E-10,4.0490730330412645E-10,4.0499506741748196E-10,4.051297706160839E-10,4.052496258536904E-10,4.05352850105379E-10,4.054307890019012E-10,4.0552495848206994E-10,4.0564486911299204E-10,4.0581436401250855E-10,4.0597539174721537E-10
19455.488375818,3.208115533633573E-10,3.7646643226447017E-10,3.7979779427558244E-10,3.829770825432428E-10,3.858096610472159E-10,3.884319713065792E-10,3.905461865038508E-10,3.923415211323333E-10,3.938618178230116E-10,3.9516280362075237E-10,3.962784073723511E-10,3.973483553368312E-10,3.981781807625304E-10,3.9885648830161745E-10,3.994653497212466E-10,4.000053826143374E-10,4.004856308441567E-10,4.009035071971692E-10,4.0127612938143766E-10,4.0160900902774613E-10,4.0190489418070967E-10,4.0216965324680634E-10,4.0242120834524794E-10,4.0262692160153046E-10,4.028015610639283E-10,4.029633374351141E-10,4.0311445265009223E-10,4.032473508629501E-10,4.033521204533516E-10,4.0344307772085507E-10,4.035492269868423E-10,4.0368351872595565E-10,4.037784962895193E-10,4.038396529620746E-10,4.0394814387489384E-10,4.0404304666455457E-10,4.041217167618787E-10,4.041758386641211E-10,4.04245895382794E-10,4.0434741418495647E-10,4.0449547910444373E-10,4.046342770680564E-10
19533.937925720493,3.2081155336335714E-10,3.764704574608203E-10,3.797970853686934E-10,3.8295273328289003E-10,3.8574090993070266E-10,3.883265088404091E-10,3.904063605685133E-10,3.9215633417001424E-10,3.9362759229456855E-10,3.948787829006803E-10,3.9594454159685794E-10,3.9697547849977715E-10,3.977447988866179E-10,3.9837406905380575E-10,3.9893728774394015E-10,3.9943424141520775E-10,3.9987247557514897E-10,4.0024957538476214E-10,4.005832784863878E-10,4.0087794940613574E-10,4.0113709021663233E-10,4.013660675879355E-10,4.015840731643176E-10,4.0175477787381596E-10,4.0189623401862197E-10,4.020265933438889E-10,4.021464836557995E-10,4.022479080547249E-10,4.023224508062646E-10,4.0238358376146775E-10,4.024611832539587E-10,4.025684475726495E-10,4.026361525232429E-10,4.026706350126133E-10,4.027528377774445E-10,4.0282265252967975E-10,4.0287683696913537E-10,4.0290720623388336E-10,4.029531788188214E-10,4.0303622393332514E-10,4.0316265478125805E-10,4.0327917302713725E-10
19612.387475622985,3.208115533633568E-10,3.764746672782955E-10,3.797963955858613E-10,3.8292731218580895E-10,3.856729623618841E-10,3.882177090369341E-10,3.9026154119139184E-10,3.919648266401711E-10,3.93386170459133E-10,3.945868279229127E-10,3.956021347108285E-10,3.9659229698673047E-10,3.9730025257447376E-10,3.978807654514727E-10,3.9839831280932845E-10,3.988520649560846E-10,3.992481435414601E-10,3.9958424554489243E-10,3.9987884340550845E-10,4.0013512999827967E-10,4.003573630779953E-10,4.0055036538799465E-10,4.0073451500277656E-10,4.0087005064819604E-10,4.0097820113586574E-10,4.010770982238519E-10,4.011656865457672E-10,4.0123567496550235E-10,4.012797365505106E-10,4.0131101549663625E-10,4.0135988995415385E-10,4.0144005988914505E-10,4.0148030746596955E-10,4.014880356537254E-10,4.015438840593593E-10,4.0158848121356485E-10,4.016182550641235E-10,4.0162493868463635E-10,4.0164688487234544E-10,4.0171129522202084E-10,4.0181590012098013E-10,4.0191012749681004E-10
19690.837025525478,3.2081155336335693E-10,3.76478985295395E-10,3.7979566586643844E-10,3.829009446427271E-10,3.856057229625244E-10,3.881056869842124E-10,3.9011163918943334E-10,3.917668317235925E-10,3.9313735172350766E-10,3.9428671733196255E-10,3.952509595448868E-10,3.96198178993734E-10,3.9684430203012495E-10,3.9737638870811146E-10,3.9784825250852864E-10,3.9825866390496644E-10,3.9861244414222825E-10,3.9890733556875914E-10,3.991626499588582E-10,3.9938038453911345E-10,3.995655453326637E-10,3.9972238115723384E-10,3.9987234538314265E-10,3.9997258853363053E-10,4.000473228248395E-10,4.0011470000462743E-10,4.0017190536241205E-10,4.0021051104402E-10,4.0022385564790364E-10,4.002252511966767E-10,4.0024523388595507E-10,4.0029825211021484E-10,4.003108766939562E-10,4.002917522458253E-10,4.0032119170022254E-10,4.0034044666554735E-10,4.003458951552178E-10,4.003289630828608E-10,4.003269761543762E-10,4.0037248795829627E-10,4.004550867838514E-10,4.00527065125574E-10
19769.286575427966,3.208115533633568E-10,3.764833235645499E-10,3.7979482534302366E-10,3.828737500676113E-10,3.8553907555215517E-10,3.879905435189585E-10,3.899565502380575E-10,3.9156216790783445E-10,3.9288091965229913E-10,3.939782156429279E-10,3.948907743883468E-10,3.9579247251724164E-10,3.9637669845155833E-10,3.968607427572643E-10,3.972869250372545E-10,3.976538353666541E-10,3.9796517123989433E-10,3.982186493755914E-10,3.9843450941104417E-10,3.986135313933972E-10,3.9876145270302454E-10,3.9888193423807485E-10,3.9899735876626223E-10,3.990622249750573E-10,3.991034445975007E-10,3.99139229307836E-10,3.991649684645162E-10,3.991722572660927E-10,3.991546651230372E-10,3.9912614945378696E-10,3.991170838058353E-10,3.991428997105411E-10,3.991277548758401E-10,3.9908166262197894E-10,3.990846492411373E-10,3.9907844242842046E-10,3.9905966368062565E-10,3.990191831640586E-10,3.9899339198079936E-10,3.9901964637261436E-10,3.9908006417798556E-10,3.9912988772680766E-10
19847.73612533046,3.2081155336335693E-10,3.764875870616946E-10,3.7979379466037845E-10,3.8284584935109464E-10,3.854728709332532E-10,3.8787236360703707E-10,3.897961529258482E-10,3.9135063746388126E-10,3.9261664093562235E-10,3.9366107272940276E-10,3.9452132362113687E-10,3.9537449739395516E-10,3.9589718938422715E-10,3.963336303243899E-10,3.967141412513812E-10,3.970373704989987E-10,3.9730611175116135E-10,3.9751798548255743E-10,3.9769422927482665E-10,3.978343853923259E-10,3.979448961369632E-10,3.9802884230739563E-10,3.9810934716059613E-10,3.981387936144939E-10,3.9814641299256275E-10,3.981505184427028E-10,3.9814470864580336E-10,3.9812075726067936E-10,3.980720229383432E-10,3.98013571259936E-10,3.9797531537066725E-10,3.9797388174072724E-10,3.9793084194677997E-10,3.9785765101660584E-10,3.978341549048349E-10,3.9780237172932103E-10,3.9775947407992185E-10,3.9769551362642457E-10,3.976460813147322E-10,3.976526277531524E-10,3.9769069391526403E-10,3.977185079226527E-10
19926.18567523295,3.208115533633568E-10,3.764917081973322E-10,3.7979252346975026E-10,3.828173611297983E-10,3.854069995102385E-10,3.8775121432839755E-10,3.896303921761699E-10,3.9113214224674005E-10,3.923444027697143E-10,3.9333517445777067E-10,3.941424980591125E-10,3.9494380842501766E-10,3.9540566672698516E-10,3.957949966031697E-10,3.961298593997911E-10,3.96409216895072E-10,3.966352151180398E-10,3.9680530883452867E-10,3.9694178696579914E-10,3.9704293365030966E-10,3.9711586073506116E-10,3.9716309936671405E-10,3.9720828856665533E-10,3.9720230323606466E-10,3.9717624945608404E-10,3.971485849408423E-10,3.9711114721070054E-10,3.9705603751934905E-10,3.9697596747018436E-10,3.968875610082452E-10,3.968199897464053E-10,3.967912600338602E-10,3.9672021353584195E-10,3.9661978920496835E-10,3.9656979144208466E-10,3.9651232247642883E-10,3.9644542327663325E-10,3.963580550572355E-10,3.962851693534301E-10,3.962714967506049E-10,3.962870441077235E-10,3.962930239677434E-10
20004.63522513544,3.208115533633573E-10,3.764952742385413E-10,3.797906484188003E-10,3.8278818375964997E-10,3.8534112477123207E-10,3.8762691335820524E-10,3.89458929066035E-10,3.909062788645016E-10,3.9206378741012265E-10,3.9300010670008093E-10,3.9375390292580763E-10,3.944994772165009E-10,3.949016518551041E-10,3.952444709110162E-10,3.955337475289439E-10,3.957690148354084E-10,3.9595213348477977E-10,3.9608029322929987E-10,3.9617688312742414E-10,3.962388962373791E-10,3.962740578621842E-10,3.9628442679138133E-10,3.9629388295184845E-10,3.962524854282488E-10,3.9619270899745625E-10,3.9613318433329266E-10,3.960640426857079E-10,3.959778537225154E-10,3.958662612058175E-10,3.9574789450978706E-10,3.956509017958302E-10,3.955948383562274E-10,3.954956768799378E-10,3.953678977840807E-10,3.952913746743677E-10,3.952081077170115E-10,3.9511733652399983E-10,3.9500662883068326E-10,3.949105244981634E-10,3.94875996831929E-10,3.9486887116914363E-10,3.948532223473892E-10
20083.084775037933,3.2081155336335714E-10,3.764984138376758E-10,3.7978822013119226E-10,3.827583460892267E-10,3.8527454986825676E-10,3.874992553385874E-10,3.892815825582103E-10,3.906729274844823E-10,3.9177466842047014E-10,3.926557382543552E-10,3.933553907558846E-10,3.940415424769427E-10,3.9438536402045706E-10,3.946821093107902E-10,3.949257771274353E-10,3.951167273715146E-10,3.95256802702608E-10,3.9534287363769173E-10,3.9539944339731296E-10,3.9542219988226066E-10,3.9541942078850854E-10,3.953927828938435E-10,3.9536609670234476E-10,3.9528936027723483E-10,3.9519581371071547E-10,3.951043229157015E-10,3.9500341154669397E-10,3.948862163023483E-10,3.947429585954332E-10,3.9459461035206724E-10,3.94468114190003E-10,3.9438468688494674E-10,3.942573382960143E-10,3.9410208398282437E-10,3.939990478150888E-10,3.9388989236262764E-10,3.9377536891150906E-10,3.936413902240594E-10,3.935222708925092E-10,3.934663706003202E-10,3.934364143479982E-10,3.933993595699863E-10
20161.53432494043,3.2081155336335693E-10,3.7650104119930397E-10,3.7978512273921616E-10,3.8272781695548E-10,3.8520675360416454E-10,3.8736806971191296E-10,3.890981116963291E-10,3.9043184936537384E-10,3.914767913372284E-10,3.92301808461806E-10,3.9294669205064026E-10,3.9356965587579255E-10,3.938567284671327E-10,3.9410777767904497E-10,3.9430577172999157E-10,3.94452164135872E-10,3.945490181896138E-10,3.9459284759107134E-10,3.946092689212449E-10,3.945926513829075E-10,3.9455175859906327E-10,3.944879955450017E-10,3.9442475504233387E-10,3.943127955609356E-10,3.9418544088743195E-10,3.940618705329454E-10,3.9392912959883726E-10,3.93780995001483E-10,3.936059600020161E-10,3.9342760127706395E-10,3.9327153848730955E-10,3.93160728870784E-10,3.9300514174196925E-10,3.9282229703336363E-10,3.9269278180483064E-10,3.9255765415849074E-10,3.9241949516217667E-10,3.9226232005322643E-10,3.9212038514132975E-10,3.9204261141842136E-10,3.9198967533605656E-10,3.9193146071046564E-10
20239.983874842917,3.2081155336335693E-10,3.765030671591203E-10,3.797812344464041E-10,3.8269655162831374E-10,3.851372030047407E-10,3.872331766864011E-10,3.889082667342728E-10,3.9018279992692284E-10,3.9116989668001303E-10,3.9193804806424076E-10,3.925275289613837E-10,3.930834755038213E-10,3.9331567266503845E-10,3.935213377441586E-10,3.936735538659545E-10,3.9377513277505367E-10,3.9382857360146675E-10,3.9383001020004827E-10,3.938061590024863E-10,3.9375005403165057E-10,3.936708785153583E-10,3.9356989192868616E-10,3.9346968220520965E-10,3.93322658335848E-10,3.9316146593935646E-10,3.930056958376303E-10,3.9284107000606884E-10,3.926620593334053E-10,3.9245516863021434E-10,3.922467607184819E-10,3.920610846062167E-10,3.919228897675192E-10,3.9173903272792813E-10,3.9152848860187486E-10,3.9137254922178104E-10,3.9121137238595645E-10,3.910496930416255E-10,3.908693979978873E-10,3.907048448984354E-10,3.906047119931319E-10,3.905286601159011E-10,3.9044955575686443E-10
20318.43342474541,3.2081155336335693E-10,3.7650441030689935E-10,3.7977644228523065E-10,3.826644985020204E-10,3.8506540001020925E-10,3.870944050187374E-10,3.887118191775445E-10,3.8992556192896315E-10,3.908537581434098E-10,3.9156422360318564E-10,3.920976608342459E-10,3.9258271481193134E-10,3.927621545639581E-10,3.929226834604645E-10,3.930289829617836E-10,3.93085483498646E-10,3.930953086357238E-10,3.930542030895849E-10,3.9298996015734095E-10,3.928942588287258E-10,3.927766390090356E-10,3.926383499183319E-10,3.925007536467668E-10,3.9231886389950336E-10,3.9212381602931897E-10,3.9193571813568095E-10,3.9173915767980405E-10,3.915293322855127E-10,3.9129054045036466E-10,3.910520368366356E-10,3.9083671507951265E-10,3.906711513875948E-10,3.904590130283849E-10,3.902206670197106E-10,3.900383769528488E-10,3.898510829051327E-10,3.896659971353472E-10,3.89462661042483E-10,3.892756825564763E-10,3.891527284006345E-10,3.890534361150949E-10,3.889537350731575E-10
20396.882974647902,3.2081155336335693E-10,3.7650506906624563E-10,3.7977074285902355E-10,3.826317002356963E-10,3.8499120443965004E-10,3.8695174110298433E-10,3.88508768044619E-10,3.896601611830568E-10,3.9052841886084107E-10,3.911803915245385E-10,3.9165715343923334E-10,3.920673873032838E-10,3.921963269571772E-10,3.923119560124705E-10,3.9237219851227874E-10,3.9238336782995E-10,3.923493832631161E-10,3.9226559697473443E-10,3.921608543289058E-10,3.9202545507425493E-10,3.9186924070008295E-10,3.9169358545381306E-10,3.9151818407008644E-10,3.91301648491844E-10,3.9107274219589164E-10,3.908521900611547E-10,3.9062365728521557E-10,3.903830808060914E-10,3.9011236125182865E-10,3.8984372407139993E-10,3.8959872719913704E-10,3.894058278641862E-10,3.8916540908438306E-10,3.888991611132558E-10,3.8869061038419686E-10,3.8847713889243526E-10,3.8826876431974044E-10,3.880424740275655E-10,3.878332562710107E-10,3.8768705477422394E-10,3.875643948501893E-10,3.8744440128948293E-10
20475.332524550395,3.2081155336335693E-10,3.7650501482511835E-10,3.7976405601803037E-10,3.825979629019373E-10,3.8491421709451254E-10,3.8680492614385354E-10,3.882988953950616E-10,3.8938642657704934E-10,3.901937129328342E-10,3.907863846640373E-10,3.9120583686572996E-10,3.915376205247456E-10,3.916182336697748E-10,3.916891024016146E-10,3.917031096747879E-10,3.916686959965093E-10,3.915907043234981E-10,3.9146409793880744E-10,3.9131875313944037E-10,3.911435560752308E-10,3.909486063024713E-10,3.9073553884657855E-10,3.905219325250208E-10,3.9027098682783375E-10,3.9000823079521283E-10,3.897550947723115E-10,3.894945615134961E-10,3.892233011984783E-10,3.889206434933588E-10,3.88621831695124E-10,3.8834714528251367E-10,3.8812695943189844E-10,3.8785829462556454E-10,3.875640491873895E-10,3.873293447426289E-10,3.8708964943111873E-10,3.8685809332217863E-10,3.866089334756527E-10,3.8637764887230905E-10,3.862078430926772E-10,3.860617033702024E-10,3.859217265974883E-10
